15231.0,525.578979492187,229.749877929687,85.0937881469726,0.928882002830505,15617.0,0.572895526885986,1.0
14656,494.311004638671,206.020065307617,91.730972290039,0.895404994487762,15072,0.615436315536499,1
14634,501.122009277343,214.106781005859,87.7682876586914,0.912118077278137,14954,0.693258821964263,1
13176,458.342987060546,193.33738708496,87.4483947753906,0.891860902309417,13368,0.640669047832489,1
14688,507.1669921875,211.743377685546,89.3124542236328,0.906690895557403,15262,0.64602392911911,1
13479,477.015991210937,200.05305480957,86.6502914428711,0.901328325271606,13786,0.657897293567657,1
15757,509.281005859375,207.296676635742,98.3361358642578,0.880323469638824,16150,0.589708089828491,1
16405,526.570007324218,221.612518310546,95.4367065429687,0.902520596981048,16837,0.658888280391693,1
14534,483.640991210937,196.650817871093,95.0506820678711,0.875428557395935,14932,0.64965134859085,1
13485,471.570007324218,198.272644042968,87.7272872924804,0.89678931236267,13734,0.572319865226745,1
14930,499.924987792968,212.245819091796,90.0174789428711,0.90560644865036,15248,0.624372720718383,1
14626,496.585998535156,204.534133911132,92.974868774414,0.890711545944213,15070,0.570214450359344,1
15926,522.739990234375,225.736053466796,91.0570907592773,0.915033161640167,16240,0.779768884181976,1
14076,479.677001953125,199.489151000976,90.7099838256836,0.890638887882232,14434,0.781218767166137,1
13500,476.915008544921,202.546676635742,85.4054718017578,0.906754851341247,13800,0.717703342437744,1
14349,496.946014404296,213.544021606445,86.160774230957,0.91498839855194,14678,0.666837096214294,1
15209,496.565002441406,214.050079345703,91.0263214111328,0.905072569847106,15395,0.569369554519653,1
15238,496.871002197265,208.531784057617,93.8283996582031,0.893054902553558,15487,0.732314467430114,1
13509,480.466003417968,207.137161254882,83.9401626586914,0.914210557937622,13732,0.595634937286377,1
13699,480.72900390625,197.970916748046,89.9490737915039,0.890820741653442,14178,0.672046720981597,1
13921,481.993011474609,203.444869995117,88.1258163452148,0.901313185691833,14210,0.561330616474151,1
14405,488.236999511718,204.430130004882,90.6264572143554,0.896367073059082,14742,0.763785779476165,1
13377,472.960998535156,199.940780639648,86.6828689575195,0.901133000850677,13685,0.794830679893493,1
15043,498.299011230468,206.01170349121,94.7666854858398,0.887915670871734,15414,0.586883604526519,1
14590,496.171997070312,212.100753784179,88.6024093627929,0.90856784582138,14883,0.571484506130218,1
13237,466.002990722656,197.904800415039,85.7095718383789,0.901353180408477,13445,0.592418551445007,1
16226,524.205017089843,216.873260498046,96.6536788940429,0.895197868347168,16748,0.648624897003173,1
13203,469.466003417968,199.341857910156,85.3895721435546,0.90360939502716,13431,0.601558208465576,1
13328,473.044006347656,201.398864746093,85.2586059570312,0.905974566936492,13588,0.780099511146545,1
14945,493.108001708984,202.046981811523,95.0794143676757,0.882356941699981,15357,0.739998042583465,1
13130,467.921997070312,196.14680480957,86.2071151733398,0.898241102695465,13462,0.574818313121795,1
13414,479.901000976562,203.085968017578,85.7368774414062,0.90651649236679,13735,0.714042365550994,1
16104,507.428985595703,206.070739746093,100.753631591796,0.872324466705322,16457,0.605413556098938,1
11827,455.221008300781,194.784454345703,78.4315338134765,0.915350496768951,12212,0.769986987113952,1
14479,475.924987792968,200.551940917968,92.1780624389648,0.888114690780639,14696,0.711428880691528,1
14306,482.247985839843,197.685791015625,94.0561065673828,0.879561126232147,14667,0.587950050830841,1
14415,488.122009277343,203.592849731445,91.0347290039062,0.894463419914245,14758,0.674102127552032,1
14415,490.066009521484,206.539245605468,90.0175323486328,0.900025427341461,14671,0.653326690196991,1
14524,480.212005615234,199.933013916015,93.3121032714843,0.884406805038452,14808,0.611279487609863,1
13780,497.428009033203,221.722900390625,79.9521331787109,0.932722568511962,14010,0.550781428813934,1
12768,464.820007324218,195.388153076171,84.3599166870117,0.90199065208435,13085,0.582987070083618,1
13047,486.368988037109,213.194473266601,79.2888717651367,0.928269326686859,13621,0.615424513816833,1
14456,492.950988769531,212.411224365234,87.3601303100586,0.911509811878204,14726,0.795028328895568,1
13973,474.007995605468,192.349288940429,93.7791442871093,0.873097240924835,14354,0.614197790622711,1
13858,482.579986572265,205.020156860351,86.9646759033203,0.905579686164856,14154,0.555921077728271,1
13148,481.721984863281,201.518890380859,84.5415344238281,0.90774530172348,13572,0.623748779296875,1
12792,462.072998046875,194.481002807617,84.7308883666992,0.900103092193603,13032,0.593927025794982,1
15778,515.273010253906,214.037841796875,95.4976654052734,0.894947290420532,16283,0.686298370361328,1
15404,509.516998291015,217.297576904296,91.3975372314453,0.907241523265838,15696,0.633700847625732,1
14911,494.088989257812,207.560241699218,92.4106063842773,0.895419716835022,15132,0.60476154088974,1
15360,504.231994628906,210.390747070312,94.7409591674804,0.892872512340545,15751,0.757657945156097,1
15746,503.230987548828,204.874435424804,99.4487075805664,0.874284982681274,16171,0.753036797046661,1
14304,489.036987304687,211.026611328125,86.8394241333007,0.911405563354492,14483,0.577729284763336,1
15136,518.643981933593,221.709106445312,88.2076339721679,0.917449176311492,15469,0.529712319374084,1
12919,475.260009765625,201.815658569335,83.2062683105468,0.911053359508514,13256,0.765162289142608,1
15224,510.88198852539,213.196166992187,92.3234100341796,0.901372611522674,15686,0.639529526233673,1
12950,468.570007324218,196.616790771484,84.8003158569336,0.902209818363189,13584,0.761809527873992,1
13536,478.00601196289,203.173782348632,85.9105758666992,0.906203031539917,13810,0.552805662155151,1
15551,508.407012939453,217.015502929687,92.1518173217773,0.905365824699401,15786,0.80742472410202,1
14166,483.704986572265,204.627319335937,88.9923629760742,0.900478899478912,14412,0.766061007976532,1
13916,478.877990722656,201.639678955078,88.5609741210937,0.898387312889099,14221,0.60399305820465,1
12308,451.609008789062,193.267532348632,81.6598892211914,0.906352400779724,12488,0.72404259443283,1
15127,499.799987792968,212.903915405273,91.1516342163086,0.903714776039123,15370,0.712999641895294,1
14115,486.272003173828,207.551040649414,87.7810897827148,0.906158924102783,14422,0.600817263126373,1
17313,531.984008789062,225.534591674804,98.4435043334961,0.899709284305572,17582,0.569881498813629,1
15147,511.294006347656,216.099288940429,90.9463882446289,0.907128095626831,15637,0.534851670265197,1
16419,531.421020507812,224.065948486328,94.5411300659179,0.906626343727111,16874,0.5504190325737,1
13737,484.385009765625,209.543518066406,84.1657485961914,0.915787816047668,13944,0.605207502841949,1
14053,497.052001953125,216.191864013671,84.1599349975586,0.921117961406707,14416,0.808387041091919,1
11549,440.247985839843,179.116882324218,84.4958038330078,0.881740093231201,11961,0.595401346683502,1
16490,520.318969726562,212.010757446289,101.68000793457,0.877488136291503,16873,0.629365265369415,1
14011,475.872985839843,197.728637695312,91.1590805053711,0.887383878231048,14315,0.777611255645752,1
15809,518.455017089843,221.070678710937,92.2322998046875,0.908811330795288,16079,0.814812898635864,1
12473,470.33999633789,202.442825317382,79.024299621582,0.920664966106414,12806,0.525976240634918,1
15319,506.024993896484,208.227752685546,94.8387451171875,0.890257894992828,15813,0.573702335357666,1
15498,512.703979492187,215.808349609375,92.6240310668945,0.90321147441864,15914,0.578888416290283,1
13902,479.231994628906,201.114883422851,89.1285934448242,0.896436333656311,14202,0.698698282241821,1
